"case","alt","choice","dist","cost","ivt","ovt","freq","income","urban","noalt"
3638,"bus",0,137,15.06,115,69,8,45,0,4
3638,"car",1,137,26.03,100,0,0,45,0,4
3639,"train",0,137,36.6,120,75,3,70,0,4
3639,"air",0,137,147.3,46,162,16,70,0,4
3639,"bus",0,137,15.06,115,69,8,70,0,4
3639,"car",1,137,26.03,100,0,0,70,0,4
3640,"train",0,137,36.6,120,75,3,25,0,4
3640,"air",0,137,147.3,46,162,16,25,0,4
3640,"bus",0,137,15.06,115,69,8,25,0,4
3640,"car",1,137,26.03,100,0,0,25,0,4
3641,"train",0,137,36.6,120,75,3,55,0,4
3641,"air",0,137,147.3,46,162,16,55,0,4
3641,"bus",0,137,15.06,115,69,8,55,0,4
3641,"car",1,137,26.03,100,0,0,55,0,4
3642,"train",0,137,36.6,120,75,3,70,0,4
3642,"air",0,137,147.3,46,162,16,70,0,4
3642,"bus",0,137,15.06,115,69,8,70,0,4
3642,"car",1,137,26.03,100,0,0,70,0,4
3643,"train",0,287,38.8,120,100,3,25,0,4
3643,"air",0,287,147.3,46,157,16,25,0,4
3643,"bus",0,287,19.36,115,90,8,25,0,4
3643,"car",1,287,54.53,225,0,0,25,0,4
3644,"train",0,287,38.8,120,100,3,70,0,4
3644,"air",0,287,147.3,46,157,16,70,0,4
3644,"bus",0,287,19.36,115,90,8,70,0,4
3644,"car",1,287,54.53,225,0,0,70,0,4
3645,"train",1,228,50.35,166,75,3,70,0,4
3645,"air",0,228,138.3,46,85,16,70,0,4
3645,"bus",0,228,24.21,186,76,24,70,0,4
3645,"car",0,228,43.32,156,0,0,70,0,4
3646,"train",0,228,50.35,166,75,3,45,0,4
3646,"air",0,228,138.3,46,85,16,45,0,4
3646,"bus",0,228,24.21,186,76,24,45,0,4
3646,"car",1,228,43.32,156,0,0,45,0,4
3647,"train",1,231,50.9,193,83,3,55,0,4
3647,"air",0,231,139.3,46,93,16,55,0,4
3647,"bus",0,231,23.71,186,76,24,55,0,4
3647,"car",0,231,43.89,161,0,0,55,0,4
3648,"train",0,231,50.9,193,83,3,70,0,4
3648,"air",1,231,139.3,46,93,16,70,0,4
3648,"bus",0,231,23.71,186,76,24,70,0,4
3648,"car",0,231,43.89,161,0,0,70,0,4
3649,"train",0,231,50.9,193,83,3,70,0,4
3649,"air",1,231,139.3,46,93,16,70,0,4
3649,"bus",0,231,23.71,186,76,24,70,0,4
3649,"car",0,231,43.89,161,0,0,70,0,4
3650,"train",0,231,50.9,193,83,3,70,0,4
3650,"air",0,231,139.3,46,93,16,70,0,4
3650,"bus",0,231,23.71,186,76,24,70,0,4
3650,"car",1,231,43.89,161,0,0,70,0,4
3651,"train",0,231,50.9,193,83,3,55,0,4
3651,"air",0,231,139.3,46,93,16,55,0,4
3651,"bus",0,231,23.71,186,76,24,55,0,4
3651,"car",1,231,43.89,161,0,0,55,0,4
3652,"train",0,231,50.9,193,83,3,45,0,4
3652,"air",0,231,139.3,46,93,16,45,0,4
3652,"bus",0,231,23.71,186,76,24,45,0,4
3652,"car",1,231,43.89,161,0,0,45,0,4
3653,"train",0,231,50.9,193,83,3,70,0,4
3653,"air",0,231,139.3,46,93,16,70,0,4
3653,"bus",0,231,23.71,186,76,24,70,0,4
3653,"car",1,231,43.89,161,0,0,70,0,4
3654,"train",1,255,54.6,193,95,3,45,0,4
3654,"air",0,255,135.3,46,85,16,45,0,4
3654,"bus",0,255,23.96,186,85,24,45,0,4
3654,"car",0,255,48.45,181,0,0,45,0,4
3655,"train",0,91,32.6,75,85,4,70,0,3
3655,"bus",0,91,17.36,115,80,8,70,0,3
3655,"car",1,91,17.29,74,0,0,70,0,3
3656,"train",0,91,32.6,75,85,4,70,0,3
3656,"bus",0,91,17.36,115,80,8,70,0,3
3656,"car",1,91,17.29,74,0,0,70,0,3
3657,"train",0,91,32.6,75,85,4,55,0,3
3657,"bus",0,91,17.36,115,80,8,55,0,3
3657,"car",1,91,17.29,74,0,0,55,0,3
3658,"train",0,154,37.8,120,90,3,55,0,4
3658,"air",0,154,147.3,46,117,16,55,0,4
3658,"bus",0,154,16.36,115,80,8,55,0,4
3658,"car",1,154,29.26,115,0,0,55,0,4
3659,"train",0,154,37.8,120,90,3,55,0,4
3659,"air",0,154,147.3,46,117,16,55,0,4
3659,"bus",0,154,16.36,115,80,8,55,0,4
3659,"car",1,154,29.26,115,0,0,55,0,4
3660,"train",0,322,55.6,193,115,3,29,0,4
3660,"air",0,322,147.3,46,127,16,29,0,4
3660,"bus",0,322,26.96,186,105,24,29,0,4
3660,"car",1,322,61.18,221,0,0,29,0,4
3661,"train",0,438,56.6,193,135,3,70,0,4
3661,"air",0,438,147.3,46,97,16,70,0,4
3661,"bus",0,438,26.96,186,125,24,70,0,4
3661,"car",1,438,83.22,331,0,0,70,0,4
3662,"train",0,88,25.75,42,66,2,45,1,2
3662,"car",1,88,16.72,73,0,0,45,1,2
3663,"train",0,137,32.95,120,70,3,15,1,3
3663,"air",0,137,142.55,46,151,16,15,1,3
3663,"car",1,137,26.03,100,0,0,15,1,3
3664,"train",0,137,32.95,120,70,3,25,1,3
3664,"air",0,137,142.55,46,151,16,25,1,3
3664,"car",1,137,26.03,100,0,0,25,1,3
3665,"train",0,137,32.95,120,70,3,70,1,3
3665,"air",0,137,142.55,46,151,16,70,1,3
3665,"car",1,137,26.03,100,0,0,70,1,3
3666,"train",0,137,32.95,120,70,3,35,1,3
3666,"air",0,137,142.55,46,151,16,35,1,3
3666,"car",1,137,26.03,100,0,0,35,1,3
3667,"train",0,137,32.95,120,70,3,31,1,3
3667,"air",0,137,142.55,46,151,16,31,1,3
3667,"car",1,137,26.03,100,0,0,31,1,3
3668,"train",0,137,32.95,120,70,3,70,1,3
3668,"air",0,137,142.55,46,151,16,70,1,3
3668,"car",1,137,26.03,100,0,0,70,1,3
3669,"train",0,137,32.95,120,70,3,45,1,3
3669,"air",0,137,142.55,46,151,16,45,1,3
3669,"car",1,137,26.03,100,0,0,45,1,3
3670,"train",0,137,32.95,120,70,3,70,1,3
3670,"air",0,137,142.55,46,151,16,70,1,3
3670,"car",1,137,26.03,100,0,0,70,1,3
3671,"train",0,137,32.95,120,70,3,70,1,3
3671,"air",0,137,142.55,46,151,16,70,1,3
3671,"car",1,137,26.03,100,0,0,70,1,3
3672,"train",0,137,32.95,120,70,3,70,1,3
3672,"air",0,137,142.55,46,151,16,70,1,3
3672,"car",1,137,26.03,100,0,0,70,1,3
3673,"train",0,137,32.95,120,70,3,70,1,3
3673,"air",0,137,142.55,46,151,16,70,1,3
3673,"car",1,137,26.03,100,0,0,70,1,3
3674,"train",0,137,32.95,120,70,3,35,1,3
3674,"air",0,137,142.55,46,151,16,35,1,3
3674,"car",1,137,26.03,100,0,0,35,1,3
3675,"train",0,137,32.95,120,70,3,55,1,3
3675,"air",0,137,142.55,46,151,16,55,1,3
3675,"car",1,137,26.03,100,0,0,55,1,3
3676,"train",0,137,32.95,120,70,3,35,1,3
3676,"air",0,137,142.55,46,151,16,35,1,3
3676,"car",1,137,26.03,100,0,0,35,1,3
3677,"train",0,137,32.95,120,70,3,15,1,3
3677,"air",0,137,142.55,46,151,16,15,1,3
3677,"car",1,137,26.03,100,0,0,15,1,3
3678,"train",0,137,32.95,120,70,3,55,1,3
3678,"air",0,137,142.55,46,151,16,55,1,3
3678,"car",1,137,26.03,100,0,0,55,1,3
3679,"train",0,137,32.95,120,70,3,45,1,3
3679,"air",0,137,142.55,46,151,16,45,1,3
3679,"car",1,137,26.03,100,0,0,45,1,3
3680,"train",0,137,32.95,120,70,3,55,1,3
3680,"air",0,137,142.55,46,151,16,55,1,3
3680,"car",1,137,26.03,100,0,0,55,1,3
3681,"train",0,137,32.95,120,70,3,55,1,3
3681,"air",0,137,142.55,46,151,16,55,1,3
3681,"car",1,137,26.03,100,0,0,55,1,3
3682,"train",0,137,32.95,120,70,3,45,1,3
3682,"air",0,137,142.55,46,151,16,45,1,3
3682,"car",1,137,26.03,100,0,0,45,1,3
3683,"train",0,137,32.95,120,70,3,55,1,3
3683,"air",0,137,142.55,46,151,16,55,1,3
3683,"car",1,137,26.03,100,0,0,55,1,3
3684,"train",0,287,35.15,120,95,3,55,1,3
3684,"air",0,287,142.55,46,146,16,55,1,3
3684,"car",1,287,54.53,225,0,0,55,1,3
3685,"train",0,287,35.15,120,95,3,70,1,3
3685,"air",0,287,142.55,46,146,16,70,1,3
3685,"car",1,287,54.53,225,0,0,70,1,3
3686,"train",0,287,35.15,120,95,3,35,1,3
3686,"air",0,287,142.55,46,146,16,35,1,3
3686,"car",1,287,54.53,225,0,0,35,1,3
3687,"train",0,210,42.95,170,75,3,35,1,4
3687,"air",0,210,132.55,46,74,16,35,1,4
3687,"bus",0,210,26.46,186,80,24,35,1,4
3687,"car",1,210,39.9,161,0,0,35,1,4
3688,"train",0,210,42.95,170,75,3,55,1,4
3688,"air",0,210,132.55,46,74,16,55,1,4
3688,"bus",0,210,26.46,186,80,24,55,1,4
3688,"car",1,210,39.9,161,0,0,55,1,4
3689,"train",0,210,42.95,170,75,3,5,1,4
3689,"air",0,210,132.55,46,74,16,5,1,4
3689,"bus",0,210,26.46,186,80,24,5,1,4
3689,"car",1,210,39.9,161,0,0,5,1,4
3690,"train",1,228,46.7,166,70,3,35,1,4
3690,"air",0,228,133.55,46,74,16,35,1,4
3690,"bus",0,228,23.71,186,66,24,35,1,4
3690,"car",0,228,43.32,156,0,0,35,1,4
3691,"train",0,228,46.7,166,70,3,70,1,4
3691,"air",1,228,133.55,46,74,16,70,1,4
3691,"bus",0,228,23.71,186,66,24,70,1,4
3691,"car",0,228,43.32,156,0,0,70,1,4
3692,"train",0,228,46.7,166,70,3,45,1,4
3692,"air",1,228,133.55,46,74,16,45,1,4
3692,"bus",0,228,23.71,186,66,24,45,1,4
3692,"car",0,228,43.32,156,0,0,45,1,4
3693,"train",0,228,46.7,166,70,3,70,1,4
3693,"air",1,228,133.55,46,74,16,70,1,4
3693,"bus",0,228,23.71,186,66,24,70,1,4
3693,"car",0,228,43.32,156,0,0,70,1,4
3694,"train",0,228,46.7,166,70,3,70,1,4
3694,"air",1,228,133.55,46,74,16,70,1,4
3694,"bus",0,228,23.71,186,66,24,70,1,4
3694,"car",0,228,43.32,156,0,0,70,1,4
3695,"train",0,228,46.7,166,70,3,25,1,4
3695,"air",0,228,133.55,46,74,16,25,1,4
3695,"bus",0,228,23.71,186,66,24,25,1,4
3695,"car",1,228,43.32,156,0,0,25,1,4
3696,"train",0,228,46.7,166,70,3,35,1,4
3696,"air",0,228,133.55,46,74,16,35,1,4
3696,"bus",0,228,23.71,186,66,24,35,1,4
3696,"car",1,228,43.32,156,0,0,35,1,4
3697,"train",0,228,46.7,166,70,3,35,1,4
3697,"air",0,228,133.55,46,74,16,35,1,4
3697,"bus",0,228,23.71,186,66,24,35,1,4
3697,"car",1,228,43.32,156,0,0,35,1,4
3698,"train",0,228,46.7,166,70,3,70,1,4
3698,"air",0,228,133.55,46,74,16,70,1,4
3698,"bus",0,228,23.71,186,66,24,70,1,4
3698,"car",1,228,43.32,156,0,0,70,1,4
3699,"train",0,228,46.7,166,70,3,70,1,4
3699,"air",0,228,133.55,46,74,16,70,1,4
3699,"bus",0,228,23.71,186,66,24,70,1,4
3699,"car",1,228,43.32,156,0,0,70,1,4
3700,"train",0,228,46.7,166,70,3,70,1,4
3700,"air",0,228,133.55,46,74,16,70,1,4
3700,"bus",0,228,23.71,186,66,24,70,1,4
3700,"car",1,228,43.32,156,0,0,70,1,4
3701,"train",0,228,46.7,166,70,3,15,1,4
3701,"air",0,228,133.55,46,74,16,15,1,4
3701,"bus",0,228,23.71,186,66,24,15,1,4
3701,"car",1,228,43.32,156,0,0,15,1,4
3702,"train",0,228,46.7,166,70,3,35,1,4
3702,"air",0,228,133.55,46,74,16,35,1,4
3702,"bus",0,228,23.71,186,66,24,35,1,4
3702,"car",1,228,43.32,156,0,0,35,1,4
3703,"train",0,228,46.7,166,70,3,55,1,4
3703,"air",0,228,133.55,46,74,16,55,1,4
3703,"bus",0,228,23.71,186,66,24,55,1,4
3703,"car",1,228,43.32,156,0,0,55,1,4
3704,"train",0,231,47.25,193,78,3,70,1,4
3704,"air",1,231,134.55,46,82,16,70,1,4
3704,"bus",0,231,23.21,186,66,24,70,1,4
3704,"car",0,231,43.89,161,0,0,70,1,4
3705,"train",0,231,47.25,193,78,3,70,1,4
3705,"air",1,231,134.55,46,82,16,70,1,4
3705,"bus",0,231,23.21,186,66,24,70,1,4
3705,"car",0,231,43.89,161,0,0,70,1,4
3706,"train",0,231,47.25,193,78,3,70,1,4
3706,"air",1,231,134.55,46,82,16,70,1,4
3706,"bus",0,231,23.21,186,66,24,70,1,4
3706,"car",0,231,43.89,161,0,0,70,1,4
3707,"train",0,231,47.25,193,78,3,70,1,4
3707,"air",1,231,134.55,46,82,16,70,1,4
3707,"bus",0,231,23.21,186,66,24,70,1,4
3707,"car",0,231,43.89,161,0,0,70,1,4
3708,"train",0,231,47.25,193,78,3,55,1,4
3708,"air",1,231,134.55,46,82,16,55,1,4
3708,"bus",0,231,23.21,186,66,24,55,1,4
3708,"car",0,231,43.89,161,0,0,55,1,4
3709,"train",0,231,47.25,193,78,3,70,1,4
3709,"air",1,231,134.55,46,82,16,70,1,4
3709,"bus",0,231,23.21,186,66,24,70,1,4
3709,"car",0,231,43.89,161,0,0,70,1,4
3710,"train",0,231,47.25,193,78,3,70,1,4
3710,"air",1,231,134.55,46,82,16,70,1,4
3710,"bus",0,231,23.21,186,66,24,70,1,4
3710,"car",0,231,43.89,161,0,0,70,1,4
3711,"train",0,231,47.25,193,78,3,25,1,4
3711,"air",1,231,134.55,46,82,16,25,1,4
3711,"bus",0,231,23.21,186,66,24,25,1,4
3711,"car",0,231,43.89,161,0,0,25,1,4
3712,"train",0,231,47.25,193,78,3,70,1,4
3712,"air",1,231,134.55,46,82,16,70,1,4
3712,"bus",0,231,23.21,186,66,24,70,1,4
3712,"car",0,231,43.89,161,0,0,70,1,4
3713,"train",0,231,47.25,193,78,3,70,1,4
3713,"air",1,231,134.55,46,82,16,70,1,4
3713,"bus",0,231,23.21,186,66,24,70,1,4
3713,"car",0,231,43.89,161,0,0,70,1,4
3714,"train",0,231,47.25,193,78,3,35,1,4
3714,"air",1,231,134.55,46,82,16,35,1,4
3714,"bus",0,231,23.21,186,66,24,35,1,4
3714,"car",0,231,43.89,161,0,0,35,1,4
3715,"train",0,231,47.25,193,78,3,45,1,4
3715,"air",1,231,134.55,46,82,16,45,1,4
3715,"bus",0,231,23.21,186,66,24,45,1,4
3715,"car",0,231,43.89,161,0,0,45,1,4
3716,"train",0,231,47.25,193,78,3,25,1,4
3716,"air",1,231,134.55,46,82,16,25,1,4
3716,"bus",0,231,23.21,186,66,24,25,1,4
3716,"car",0,231,43.89,161,0,0,25,1,4
3717,"train",0,231,47.25,193,78,3,70,1,4
3717,"air",0,231,134.55,46,82,16,70,1,4
3717,"bus",0,231,23.21,186,66,24,70,1,4
3717,"car",1,231,43.89,161,0,0,70,1,4
3718,"train",0,231,47.25,193,78,3,25,1,4
3718,"air",0,231,134.55,46,82,16,25,1,4
3718,"bus",0,231,23.21,186,66,24,25,1,4
3718,"car",1,231,43.89,161,0,0,25,1,4
3719,"train",0,231,47.25,193,78,3,55,1,4
3719,"air",0,231,134.55,46,82,16,55,1,4
3719,"bus",0,231,23.21,186,66,24,55,1,4
3719,"car",1,231,43.89,161,0,0,55,1,4
3720,"train",0,231,47.25,193,78,3,45,1,4
3720,"air",0,231,134.55,46,82,16,45,1,4
3720,"bus",0,231,23.21,186,66,24,45,1,4
3720,"car",1,231,43.89,161,0,0,45,1,4
3721,"train",0,231,47.25,193,78,3,70,1,4
3721,"air",0,231,134.55,46,82,16,70,1,4
3721,"bus",0,231,23.21,186,66,24,70,1,4
3721,"car",1,231,43.89,161,0,0,70,1,4
3722,"train",0,231,47.25,193,78,3,45,1,4
3722,"air",0,231,134.55,46,82,16,45,1,4
3722,"bus",0,231,23.21,186,66,24,45,1,4
3722,"car",1,231,43.89,161,0,0,45,1,4
3723,"train",0,231,47.25,193,78,3,55,1,4
3723,"air",0,231,134.55,46,82,16,55,1,4
3723,"bus",0,231,23.21,186,66,24,55,1,4
3723,"car",1,231,43.89,161,0,0,55,1,4
3724,"train",0,231,47.25,193,78,3,55,1,4
3724,"air",0,231,134.55,46,82,16,55,1,4
3724,"bus",0,231,23.21,186,66,24,55,1,4
3724,"car",1,231,43.89,161,0,0,55,1,4
3725,"train",0,231,47.25,193,78,3,35,1,4
3725,"air",0,231,134.55,46,82,16,35,1,4
3725,"bus",0,231,23.21,186,66,24,35,1,4
3725,"car",1,231,43.89,161,0,0,35,1,4
3726,"train",0,237,50.95,193,90,3,70,1,4
3726,"air",0,237,142.55,46,91,16,70,1,4
3726,"bus",0,237,23.46,186,75,24,70,1,4
3726,"car",1,237,45.03,168,0,0,70,1,4
3727,"train",0,255,50.95,193,90,3,45,1,4
3727,"air",1,255,130.55,46,74,16,45,1,4
3727,"bus",0,255,23.46,186,75,24,45,1,4
3727,"car",0,255,48.45,181,0,0,45,1,4
3728,"train",0,255,50.95,193,90,3,35,1,4
3728,"air",0,255,130.55,46,74,16,35,1,4
3728,"bus",0,255,23.46,186,75,24,35,1,4
3728,"car",1,255,48.45,181,0,0,35,1,4
3729,"train",0,255,50.95,193,90,3,35,1,4
3729,"air",0,255,130.55,46,74,16,35,1,4
3729,"bus",0,255,23.46,186,75,24,35,1,4
3729,"car",1,255,48.45,181,0,0,35,1,4
3730,"train",0,372,50.95,193,90,3,70,1,4
3730,"air",0,372,142.55,46,86,16,70,1,4
3730,"bus",0,372,25.46,186,75,24,70,1,4
3730,"car",1,372,70.68,277,0,0,70,1,4
3731,"train",0,91,28.95,75,80,4,25,1,2
3731,"car",1,91,17.29,74,0,0,25,1,2
3732,"train",0,91,28.95,75,80,4,45,1,2
3732,"car",1,91,17.29,74,0,0,45,1,2
3733,"train",0,91,28.95,75,80,4,25,1,2
3733,"car",1,91,17.29,74,0,0,25,1,2
3734,"train",0,91,28.95,75,80,4,35,1,2
3734,"car",1,91,17.29,74,0,0,35,1,2
3735,"train",0,91,28.95,75,80,4,31,1,2
3735,"car",1,91,17.29,74,0,0,31,1,2
3736,"train",0,91,28.95,75,80,4,55,1,2
3736,"car",1,91,17.29,74,0,0,55,1,2
3737,"train",0,91,28.95,75,80,4,70,1,2
3737,"car",1,91,17.29,74,0,0,70,1,2
3738,"train",0,91,28.95,75,80,4,15,1,2
3738,"car",1,91,17.29,74,0,0,15,1,2
3739,"train",0,91,28.95,75,80,4,45,1,2
3739,"car",1,91,17.29,74,0,0,45,1,2
3740,"train",0,166,38.15,120,130,3,25,1,3
3740,"air",0,166,142.55,46,126,16,25,1,3
3740,"car",1,166,31.54,137,0,0,25,1,3
3741,"train",0,166,38.15,120,130,3,45,1,3
3741,"air",0,166,142.55,46,126,16,45,1,3
3741,"car",1,166,31.54,137,0,0,45,1,3
3742,"train",0,166,38.15,120,130,3,45,1,3
3742,"air",0,166,142.55,46,126,16,45,1,3
3742,"car",1,166,31.54,137,0,0,45,1,3
3743,"train",0,166,38.15,120,130,3,45,1,3
3743,"air",0,166,142.55,46,126,16,45,1,3
3743,"car",1,166,31.54,137,0,0,45,1,3
3744,"train",0,166,38.15,120,130,3,55,1,3
3744,"air",0,166,142.55,46,126,16,55,1,3
3744,"car",1,166,31.54,137,0,0,55,1,3
3745,"train",0,166,38.15,120,130,3,45,1,3
3745,"air",0,166,142.55,46,126,16,45,1,3
3745,"car",1,166,31.54,137,0,0,45,1,3
3746,"train",0,166,38.15,120,130,3,70,1,3
3746,"air",0,166,142.55,46,126,16,70,1,3
3746,"car",1,166,31.54,137,0,0,70,1,3
3747,"train",0,166,38.15,120,130,3,45,1,3
3747,"air",0,166,142.55,46,126,16,45,1,3
3747,"car",1,166,31.54,137,0,0,45,1,3
3748,"train",0,154,34.15,120,85,3,45,1,3
3748,"air",0,154,142.55,46,106,16,45,1,3
3748,"car",1,154,29.26,115,0,0,45,1,3
3749,"train",0,154,34.15,120,85,3,35,1,3
3749,"air",0,154,142.55,46,106,16,35,1,3
3749,"car",1,154,29.26,115,0,0,35,1,3
3750,"train",0,154,34.15,120,85,3,70,1,3
3750,"air",0,154,142.55,46,106,16,70,1,3
3750,"car",1,154,29.26,115,0,0,70,1,3
3751,"train",0,154,34.15,120,85,3,35,1,3
3751,"air",0,154,142.55,46,106,16,35,1,3
3751,"car",1,154,29.26,115,0,0,35,1,3
3752,"train",0,154,34.15,120,85,3,45,1,3
3752,"air",0,154,142.55,46,106,16,45,1,3
3752,"car",1,154,29.26,115,0,0,45,1,3
3753,"train",0,154,34.15,120,85,3,55,1,3
3753,"air",0,154,142.55,46,106,16,55,1,3
3753,"car",1,154,29.26,115,0,0,55,1,3
3754,"train",0,154,34.15,120,85,3,70,1,3
3754,"air",0,154,142.55,46,106,16,70,1,3
3754,"car",1,154,29.26,115,0,0,70,1,3
3755,"train",0,322,51.95,193,110,3,25,1,4
3755,"air",0,322,142.55,46,116,16,25,1,4
3755,"bus",0,322,26.46,186,95,24,25,1,4
3755,"car",1,322,61.18,221,0,0,25,1,4
3756,"train",0,235,50.95,193,90,3,70,1,4
3756,"air",0,235,134.55,46,81,16,70,1,4
3756,"bus",0,235,23.46,186,75,24,70,1,4
3756,"car",1,235,44.65,168,0,0,70,1,4
3757,"train",0,235,50.95,193,90,3,70,1,4
3757,"air",0,235,134.55,46,81,16,70,1,4
3757,"bus",0,235,23.46,186,75,24,70,1,4
3757,"car",1,235,44.65,168,0,0,70,1,4
3758,"train",0,235,50.95,193,90,3,70,1,4
3758,"air",0,235,134.55,46,81,16,70,1,4
3758,"bus",0,235,23.46,186,75,24,70,1,4
3758,"car",1,235,44.65,168,0,0,70,1,4
3759,"train",0,235,50.95,193,90,3,45,1,4
3759,"air",0,235,134.55,46,81,16,45,1,4
3759,"bus",0,235,23.46,186,75,24,45,1,4
3759,"car",1,235,44.65,168,0,0,45,1,4
3760,"train",0,295,51.45,193,100,3,55,1,4
3760,"air",0,295,142.55,46,96,16,55,1,4
3760,"bus",0,295,26.46,186,85,24,55,1,4
3760,"car",1,295,56.05,199,0,0,55,1,4
3761,"train",0,438,52.95,193,130,3,35,1,4
3761,"air",0,438,142.55,46,86,16,35,1,4
3761,"bus",0,438,26.46,186,115,24,35,1,4
3761,"car",1,438,83.22,331,0,0,35,1,4
3762,"train",0,127,31.15,120,65,3,35,1,4
3762,"air",0,127,145.3,46,155,16,35,1,4
3762,"bus",0,127,14.96,115,62,8,35,1,4
3762,"car",1,127,24.13,87,0,0,35,1,4
3763,"train",0,127,31.15,120,65,3,70,1,4
3763,"air",0,127,145.3,46,155,16,70,1,4
3763,"bus",0,127,14.96,115,62,8,70,1,4
3763,"car",1,127,24.13,87,0,0,70,1,4
3764,"train",0,127,31.15,120,65,3,35,1,4
3764,"air",0,127,145.3,46,155,16,35,1,4
3764,"bus",0,127,14.96,115,62,8,35,1,4
3764,"car",1,127,24.13,87,0,0,35,1,4
3765,"train",0,127,31.15,120,65,3,55,1,4
3765,"air",0,127,145.3,46,155,16,55,1,4
3765,"bus",0,127,14.96,115,62,8,55,1,4
3765,"car",1,127,24.13,87,0,0,55,1,4
3766,"train",0,127,31.15,120,65,3,70,1,4
3766,"air",0,127,145.3,46,155,16,70,1,4
3766,"bus",0,127,14.96,115,62,8,70,1,4
3766,"car",1,127,24.13,87,0,0,70,1,4
3767,"train",0,127,31.15,120,65,3,55,1,4
3767,"air",0,127,145.3,46,155,16,55,1,4
3767,"bus",0,127,14.96,115,62,8,55,1,4
3767,"car",1,127,24.13,87,0,0,55,1,4
3768,"train",0,127,31.15,120,65,3,70,1,4
3768,"air",0,127,145.3,46,155,16,70,1,4
3768,"bus",0,127,14.96,115,62,8,70,1,4
3768,"car",1,127,24.13,87,0,0,70,1,4
3769,"train",0,277,33.35,120,90,3,15,1,4
3769,"air",0,277,145.3,46,150,16,15,1,4
3769,"bus",0,277,19.26,115,83,8,15,1,4
3769,"car",1,277,52.63,211,0,0,15,1,4
3770,"train",0,277,33.35,120,90,3,45,1,4
3770,"air",0,277,145.3,46,150,16,45,1,4
3770,"bus",0,277,19.26,115,83,8,45,1,4
3770,"car",1,277,52.63,211,0,0,45,1,4
3771,"train",1,218,44.9,166,65,3,70,1,4
3771,"air",0,218,136.3,46,78,16,70,1,4
3771,"bus",0,218,24.11,186,69,24,70,1,4
3771,"car",0,218,41.42,143,0,0,70,1,4
3772,"train",1,218,44.9,166,65,3,15,1,4
3772,"air",0,218,136.3,46,78,16,15,1,4
3772,"bus",0,218,24.11,186,69,24,15,1,4
3772,"car",0,218,41.42,143,0,0,15,1,4
3773,"train",0,218,44.9,166,65,3,15,1,4
3773,"air",0,218,136.3,46,78,16,15,1,4
3773,"bus",0,218,24.11,186,69,24,15,1,4
3773,"car",1,218,41.42,143,0,0,15,1,4
3774,"train",0,218,44.9,166,65,3,55,1,4
3774,"air",0,218,136.3,46,78,16,55,1,4
3774,"bus",0,218,24.11,186,69,24,55,1,4
3774,"car",1,218,41.42,143,0,0,55,1,4
3775,"train",0,218,44.9,166,65,3,70,1,4
3775,"air",0,218,136.3,46,78,16,70,1,4
3775,"bus",0,218,24.11,186,69,24,70,1,4
3775,"car",1,218,41.42,143,0,0,70,1,4
3776,"train",0,218,44.9,166,65,3,25,1,4
3776,"air",0,218,136.3,46,78,16,25,1,4
3776,"bus",0,218,24.11,186,69,24,25,1,4
3776,"car",1,218,41.42,143,0,0,25,1,4
3777,"train",0,218,44.9,166,65,3,55,1,4
3777,"air",0,218,136.3,46,78,16,55,1,4
3777,"bus",0,218,24.11,186,69,24,55,1,4
3777,"car",1,218,41.42,143,0,0,55,1,4
3778,"train",0,218,44.9,166,65,3,70,1,4
3778,"air",0,218,136.3,46,78,16,70,1,4
3778,"bus",0,218,24.11,186,69,24,70,1,4
3778,"car",1,218,41.42,143,0,0,70,1,4
3779,"train",0,218,44.9,166,65,3,55,1,4
3779,"air",0,218,136.3,46,78,16,55,1,4
3779,"bus",0,218,24.11,186,69,24,55,1,4
3779,"car",1,218,41.42,143,0,0,55,1,4
3780,"train",1,221,45.45,193,73,3,70,1,4
3780,"air",0,221,137.3,46,86,16,70,1,4
3780,"bus",0,221,23.61,186,69,24,70,1,4
3780,"car",0,221,41.99,148,0,0,70,1,4
3781,"train",1,221,45.45,193,73,3,70,1,4
3781,"air",0,221,137.3,46,86,16,70,1,4
3781,"bus",0,221,23.61,186,69,24,70,1,4
3781,"car",0,221,41.99,148,0,0,70,1,4
3782,"train",1,221,45.45,193,73,3,70,1,4
3782,"air",0,221,137.3,46,86,16,70,1,4
3782,"bus",0,221,23.61,186,69,24,70,1,4
3782,"car",0,221,41.99,148,0,0,70,1,4
3783,"train",1,221,45.45,193,73,3,45,1,4
3783,"air",0,221,137.3,46,86,16,45,1,4
3783,"bus",0,221,23.61,186,69,24,45,1,4
3783,"car",0,221,41.99,148,0,0,45,1,4
3784,"train",1,221,45.45,193,73,3,55,1,4
3784,"air",0,221,137.3,46,86,16,55,1,4
3784,"bus",0,221,23.61,186,69,24,55,1,4
3784,"car",0,221,41.99,148,0,0,55,1,4
3785,"train",0,221,45.45,193,73,3,45,1,4
3785,"air",1,221,137.3,46,86,16,45,1,4
3785,"bus",0,221,23.61,186,69,24,45,1,4
3785,"car",0,221,41.99,148,0,0,45,1,4
3786,"train",0,221,45.45,193,73,3,70,1,4
3786,"air",1,221,137.3,46,86,16,70,1,4
3786,"bus",0,221,23.61,186,69,24,70,1,4
3786,"car",0,221,41.99,148,0,0,70,1,4
3787,"train",0,221,45.45,193,73,3,70,1,4
